ts,flow
1658191759,296.90439148270525
1658192028,296.36396382469684
1658192448,296.4990258788457
1658193348,296.29644401255064
1658194248,296.4314911131514
1658195148,296.19517831341363
1658195628,296.29644401255064
1658196048,296.19517831341363
1658196948,296.29644401255064
1658197848,296.29644401255064
1658198748,296.0939294374548
1658199408,296.3302029839251
1658199648,296.22893167764414
1658200548,296.1614268189296
1658219629,296.6341178397415
1658220048,296.7354564368725
1658221008,296.6341178397415
1658221248,296.6003420455381
1658222148,296.6003420455381
1658223048,296.566568120732
1658223948,296.7354564368725
1658224128,296.7692397077335
1658224848,296.7354564368725
1658225748,296.6341178397415
1658226648,296.7692397077335
1658227548,296.7354564368725
1658227908,296.7016750352923
1658228448,296.7354564368725
1658229348,296.7016750352923
1658230248,296.7354564368725
1658231148,296.7016750352923
1658232048,296.7354564368725
1658232948,296.7692397077335
1658233848,296.80302484775893
1658234748,296.80302484775893
1658235648,296.7692397077335
1658236548,296.7354564368725
1658237448,296.6341178397415
1658238348,296.80302484775893
1658239248,296.9381840995047
1658240148,296.7692397077335
1658241048,296.9381840995047
1658241948,296.4314911131514
1658242848,296.3302029839251
1658243748,296.90439148270525
1658244648,296.7692397077335
1658245548,296.9381840995047
1658246448,296.7692397077335
1658247348,297.03957316465676
1658248248,296.6341178397415
1658249148,296.9381840995047
1658250048,296.90439148270525
1658250948,296.9381840995047
1658251848,297.0733732582303
1658252748,297.2085923239356
1658253648,297.2085923239356
1658254548,297.41147699800786
1658255448,297.31002624949906
1658256348,297.2762130718911
1658257248,297.2085923239356
1658258148,295.45307721360587
1658259048,294.10612027638126
1658259948,294.7455519189825
1658260848,295.52050356625114
1658261748,296.19517831341363
1658262648,296.7354564368725
1658263548,297.174784753588
1658264448,297.31002624949906
1658265348,296.90439148270525
1658266248,297.174784753588
1658267148,297.2762130718911
1658268048,296.7016750352923
1658268948,297.1409790525213
1658269848,296.80302484775893
1658270748,296.8706007350702
1658271648,296.4990258788457
1658272548,296.8706007350702
1658273448,296.9381840995047
1658274348,296.6341178397415
1658275248,296.80302484775893
1658276148,296.6341178397415
1658277048,296.7016750352923
1658277948,296.6003420455381
1658278848,296.3302029839251
1658279748,296.36396382469684
1658280648,296.3302029839251
1658281548,296.3302029839251
1658282448,296.36396382469684
1658283348,296.19517831341363
1658284248,296.36396382469684
1658285148,296.19517831341363
1658286048,296.1614268189296
1658286948,296.29644401255064
1658287848,296.0939294374548
1658288748,296.02643953228835
1658289648,296.06018355011474
1658290548,296.06018355011474
1658291448,296.4314911131514
1658292348,296.4314911131514
1658293248,209.186729519628
1658294148,209.27232770586852
1658295048,209.186729519628
1658295948,209.30086417298298
1658296848,209.21526037924923
1658297748,209.186729519628
1658298648,209.30086417298298
1658299548,209.61488867748994
1658300448,209.27232770586852
1658301348,209.21526037924923
1658302248,209.52922320051584
1658303148,209.41502873320132
1658304048,209.5006717799697
1658304948,209.52922320051584
1658305848,209.32940250926185
1658306748,209.5006717799697
1658307648,209.61488867748994
1658308548,209.30086417298298
1658309448,209.41502873320132
1658310348,209.5577764903428
1658312148,209.41502873320132
1658313048,209.52922320051584
1658313948,209.5577764903428
1658314848,209.44357454637066
1658315748,209.6434475746937
1658316648,209.41502873320132
