ts,flow
1658172256,2035.4238434834406
1658191751,1771.5676528206095
1658192028,1770.7858477300033
1658192388,1770.7858477300033
1658193348,1771.9586200714111
1658194248,1772.1541198771447
1658195148,1771.3721853708848
1658195448,1770.7858477300033
1658196048,1770.3950098929927
1658196948,1770.5904234191403
1658197848,1770.3950098929927
1658198748,1770.5904234191403
1658199168,1770.5904234191403
1658199648,1771.1767287058756
1658200548,1771.9586200714111
1658201448,1770.7858477300033
1658202348,1771.9586200714111
1658203248,1771.9586200714111
1658204148,1771.5676528206095
1658205048,1772.3496304638684
1658205948,1771.5676528206095
1658206848,1771.5676528206095
1658207748,1771.1767287058756
1658208648,1767.4651011452079
1658209548,1768.6367734596133
1658210448,1766.293817074038
1658211348,1767.269860171713
1658212248,1767.8556154454127
1658213148,1772.1541198771447
1658214048,1769.4181040292606
1658214948,1768.6367734596133
1658215848,1769.0274171754718
1658216748,1767.4651011452079
1658217648,1769.0274171754718
1658218548,1768.0508887721226
1658219448,1768.6367734596133
1658220348,1769.613463631831
1658221248,1768.8320899251848
1658222148,1768.6367734596133
1658223048,1769.4181040292606
1658223948,1769.4181040292606
1658224848,1768.8320899251848
1658225748,1768.6367734596133
1658226648,1769.613463631831
1658227548,1768.2461728835478
1658228448,1768.6367734596133
1658229348,1767.4651011452079
1658230248,1768.2461728835478
1658231148,1768.6367734596133
1658232048,1760.0535257216543
1658232948,1767.8556154454127
1658233848,1767.8556154454127
1658234748,1769.4181040292606
1658235648,1768.0508887721226
1658236548,1769.4181040292606
1658237448,1768.6367734596133
1658238348,1769.8088340200484
1658239248,1768.8320899251848
1658240148,1769.613463631831
1658241048,1770.0042151939124
1658241948,1768.6367734596133
1658242848,1761.8074914617464
1658243748,1768.8320899251848
1658244648,1769.8088340200484
1658245548,1769.8088340200484
1658246448,1769.613463631831
1658247348,1769.0274171754718
1658248248,1769.4181040292606
1658249148,1769.8088340200484
1658250048,1769.8088340200484
1658250948,1769.613463631831
1658251848,1769.0274171754718
1658252748,1770.0042151939124
1658253648,1769.613463631831
1658254548,1770.0042151939124
1658255448,1769.613463631831
1658256348,1776.4578440422192
1658257248,1775.4792665699497
1658258148,1775.2835834277794
1658259048,1774.500958710909
1658259948,1774.500958710909
1658260848,1765.9034753283486
1658261748,1763.1722909715027
1658262648,1767.4651011452079
1658263548,1771.1767287058756
1658264448,1772.1541198771447
1658265348,1773.5229204660282
1658266248,1772.1541198771447
1658267148,1772.9362269332632
1658268048,1771.1767287058756
1658268948,1772.9362269332632
1658269848,1773.5229204660282
1658270748,1772.7406839923933
1658271648,1771.5676528206095
1658272548,1770.5904234191403
1658273448,1769.0274171754718
1658274348,1768.6367734596133
1658275248,1771.3721853708848
1658276148,1770.5904234191403
1658277048,1772.1541198771447
1658277948,1770.5904234191403
1658278848,1770.3950098929927
1658279748,1768.2461728835478
1658280648,1770.7858477300033
1658281548,1770.7858477300033
1658282448,1769.4181040292606
1658283348,1770.5904234191403
1658284248,1771.3721853708848
1658285148,1769.8088340200484
1658286048,1770.3950098929927
1658286948,1770.3950098929927
1658287848,1770.5904234191403
1658288748,1771.1767287058756
1658289648,1771.5676528206095
1658290548,1771.5676528206095
1658291448,1771.9586200714111
1658292348,1771.9586200714111
1658293248,1770.7858477300033
1658294148,1771.5676528206095
1658295048,1772.7406839923933
1658295948,1772.9362269332632
1658296848,1771.9586200714111
1658297748,1771.5676528206095
1658298648,1772.7406839923933
1658299548,1769.8088340200484
1658300448,1772.3496304638684
1658301348,1772.7406839923933
1658302248,1773.5229204660282
1658303148,1773.5229204660282
1658304048,1772.7406839923933
1658304948,1773.5229204660282
1658305848,1773.5229204660282
1658306748,1772.9362269332632
1658307648,1773.5229204660282
1658308548,1772.7406839923933
1658309448,1772.3496304638684
1658310348,1773.13178065978
1658311248,1773.13178065978
1658312148,1772.1541198771447
1658313048,1771.1767287058756
1658313948,1773.13178065978
1658314848,1772.9362269332632
1658315748,1773.9141034092754
1658316648,1772.3496304638684
1658317548,1773.7185065457597
1658318448,1773.7185065457597
1658319348,1770.3950098929927
1658320248,1772.3496304638684
1658321148,1772.7406839923933
1658322048,1772.7406839923933
1658322948,1774.500958710909
1658323848,1773.7185065457597
1658324748,1773.9141034092754
1658325648,1773.5229204660282
1658326548,1773.9141034092754
1658327448,1773.7185065457597
1658328348,1771.9586200714111
1658329248,1771.9586200714111
1658330148,1768.2461728835478
1658331048,1774.500958710909
1658331948,1774.6965987132862
1658332848,1774.500958710909
1658333748,1774.500958710909
1658334648,1774.6965987132862
1658335548,1774.500958710909
1658336448,1774.6965987132862
1658337348,1774.1097110584378
1658338248,1774.8922494994476
1658339148,1774.6965987132862
1658340048,1775.2835834277794
1658340948,1774.1097110584378
1658341848,1773.7185065457597
1658342748,1774.1097110584378
1658343648,1774.1097110584378
1658344548,1773.7185065457597
1658345448,1773.7185065457597
1658346348,1771.9586200714111
1658347248,1762.1973802549765
1658348148,1753.0463982764632
1658349048,1758.4951784173027
1658349948,1760.6380839068443
1658350848,1763.3673054696992
1658351748,1761.8074914617464
1658352648,1762.5873121889308
1658353548,1763.1722909715027
1658354448,1762.5873121889308
1658355348,1762.9772872598842
1658356248,1765.3180435905233
1658357148,1764.537618928589
1658358048,1763.9524136679247
1658358948,1760.4432203946635
1658359848,1761.4176458055153
1658360748,1762.3923408305272
1658361648,1762.9772872598842
1658362548,1761.8074914617464
1658363448,1762.1973802549765
1658364348,1762.5873121889308
1658365248,1762.3923408305272
1658366148,1761.8074914617464
1658367048,1762.5873121889308
1658367948,1762.5873121889308
1658368848,1762.3923408305272
1658369748,1761.8074914617464
1658370648,1763.3673054696992
1658371548,1762.1973802549765
1658372448,1763.1722909715027
1658373348,1761.4176458055153
1658374248,1763.1722909715027
1658375148,1762.9772872598842
1658376048,1762.9772872598842
1658376948,1762.5873121889308
1658377848,1763.1722909715027
1658378748,1762.3923408305272
1658379648,1763.7573668174446
1658380548,1762.3923408305272
1658381448,1763.7573668174446
1658382348,1762.9772872598842
1658383248,1763.7573668174446
1658384148,1761.6125632412732
1658385048,1764.1474713031203
1658385948,1764.1474713031203
1658386848,1763.9524136679247
1658387748,1764.537618928589
1658388648,1764.1474713031203
1658389548,1763.7573668174446
1658390448,1764.1474713031203
1658391348,1764.9278096910566
1658392248,1763.1722909715027
1658393148,1763.9524136679247
1658394048,1763.3673054696992
1658394948,1763.7573668174446
1658395848,1764.1474713031203
1658396748,1764.7327089179307
1658397648,1764.537618928589
1658398548,1764.1474713031203
1658399448,1764.9278096910566
1658400348,1764.537618928589
1658401248,1765.3180435905233
1658402148,1765.7083206316456
1658403048,1764.7327089179307
1658403948,1764.537618928589
1658404848,1765.9034753283486
1658405748,1763.1722909715027
1658406648,1764.7327089179307
1658407548,1765.9034753283486
1658408448,1764.9278096910566
1658409348,1764.9278096910566
1658410248,1765.3180435905233
1658411148,1765.3180435905233
1658412048,1766.293817074038
1658412948,1765.5131767187268
1658413848,1765.9034753283486
1658414748,1765.9034753283486
1658415648,1766.4890041248873
1658416548,1763.1722909715027
1658417448,1765.5131767187268
1658418348,1766.293817074038
1658419248,1765.7083206316456
1658420148,1765.7083206316456
1658421048,1766.293817074038
1658421948,1766.4890041248873
1658422848,1765.7083206316456
1658423748,1739.6551378117874
1658424648,1740.042567721568
1658425548,1739.6551378117874
1658426448,1740.2362988535315
1658427348,1740.2362988535315
1658428248,1740.8175569577143
1658429148,1740.2362988535315
1658430048,1740.2362988535315
1658430948,1740.042567721568
1658431848,1740.042567721568
1658432748,1737.912237050943
1658433648,216.22002170141786
1658434548,212.34560905117542
1658435448,217.65626945905387
1658436348,223.4488204838708
1658437248,224.63038103841245
1658438148,225.6057711597532
1658439048,1738.6867517661303
1658439948,1739.2677510390058
1658440848,1740.4300407702103
1658441748,1740.2362988535315
1658442648,1740.2362988535315
1658443548,1065.1643526656553
1658444448,1066.0739597026259
1658445348,1061.227208561264
1658446248,1061.0759255336598
1658447148,1064.4066433785483
1658448048,1064.4066433785483
1658448948,1065.6191076524556
1658449848,1065.1643526656553
1658450748,1066.3772483235225
1658451648,1738.2994728405029
1658452548,226.51338325161487
1658453448,226.23392387200147
1658454348,226.23392387200147
1658455248,226.37363199237734
1658456148,226.02444257214665
1658457048,226.09425888676196
1658457948,225.6057711597532
1658458848,227.07281967625022
1658459748,226.51338325161487
1658460648,227.14279775880277
1658461548,225.7452851580456
1658462448,227.21278662700206
1658463348,227.07281967625022
1658464248,227.84317174647003
1658465148,226.9328958634287
1658466048,226.86295013222843
1658466948,227.2827862817794
1658467848,226.79301518760622
1658468748,227.2827862817794
